,battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi
736,503.0,0,2.5,0,3,0,57.0,0.6,185.0,6,11,778,1291,305.0,11,8,16,0,0,1
737,675.0,0,2.4,0,1,0,42.0,0.6,187.0,7,2,482,874,2953.0,9,5,13,1,1,0
738,1936.0,1,1.9,1,13,1,34.0,0.2,182.0,7,14,591,1089,1671.0,6,1,9,1,0,1
739,1303.0,0,1.0,1,0,1,15.0,0.1,138.0,3,10,229,1604,2574.0,12,4,14,1,1,1
740,1004.0,1,2.9,1,0,0,35.0,0.2,141.0,6,9,901,1162,3772.0,17,8,18,0,1,1
741,1972.0,0,1.2,1,0,0,37.0,0.7,102.0,2,1,715,1648,2870.0,16,0,17,0,0,0
742,1822.0,0,1.2,0,0,0,8.0,0.2,195.0,6,0,172,910,2577.0,9,5,8,1,1,0
743,1159.0,1,2.8,0,5,1,18.0,0.5,83.0,1,7,681,723,2246.0,8,1,3,1,1,0
744,1782.0,1,2.8,1,6,1,58.0,0.8,157.0,1,13,867,999,2405.0,15,0,16,1,0,1
745,894.0,0,2.1,1,16,0,16.0,0.7,168.0,8,20,286,1300,3377.0,5,1,6,1,1,1
746,1884.0,0,2.1,1,7,1,43.0,0.8,185.0,1,18,451,819,3619.0,14,8,7,1,1,1
747,1648.0,1,0.5,0,1,1,17.0,0.9,142.0,2,3,1119,1238,1184.0,6,2,2,1,0,1
748,798.0,0,2.4,0,5,0,4.0,0.2,141.0,3,9,526,643,2965.0,15,7,14,1,1,0
749,802.0,1,2.4,1,1,0,45.0,0.8,157.0,3,9,1299,1633,3713.0,8,3,8,0,0,0
750,1276.0,1,2.9,1,2,0,53.0,0.3,130.0,2,3,217,735,3798.0,19,10,8,1,1,1
751,1331.0,1,1.6,0,0,0,16.0,0.5,165.0,2,7,1109,1226,1026.0,13,5,20,1,0,1
752,1620.0,0,2.6,1,6,0,5.0,0.9,186.0,6,18,434,1339,1086.0,18,14,13,1,0,0
753,1996.0,0,2.5,0,5,1,51.0,0.4,122.0,4,9,671,1445,2236.0,8,7,12,1,0,1
754,1092.0,0,2.7,1,8,0,45.0,0.8,185.0,1,10,1404,1424,1303.0,12,3,20,0,1,1
755,1018.0,1,0.7,1,7,0,63.0,0.1,155.0,5,18,856,883,3048.0,10,3,2,0,0,1
756,545.0,0,0.5,0,0,1,11.0,0.3,131.0,3,1,381,1452,616.0,15,6,19,1,1,1
757,554.0,1,1.3,0,0,0,12.0,0.1,105.0,6,10,85,806,3764.0,10,7,4,0,1,1
758,1264.0,0,2.9,1,2,1,34.0,0.2,171.0,3,3,562,849,419.0,7,4,3,1,1,1
759,1030.0,0,1.6,1,3,1,58.0,0.2,138.0,6,20,1111,1812,2858.0,6,2,18,1,1,1
760,1432.0,1,1.7,1,6,1,39.0,0.3,164.0,4,18,209,947,504.0,14,4,10,1,1,0
761,558.0,1,2.8,0,1,1,49.0,0.8,142.0,5,4,997,1605,392.0,10,5,8,1,1,1
762,829.0,0,0.5,0,0,0,56.0,0.6,129.0,7,1,91,1916,820.0,12,6,11,1,0,1
763,1741.0,1,1.8,0,0,0,14.0,0.7,143.0,8,0,730,1895,3387.0,11,3,3,1,0,0
764,1849.0,1,2.3,0,7,1,15.0,0.4,144.0,5,19,606,1123,3447.0,14,11,19,1,0,1
765,733.0,0,2.1,0,5,1,7.0,0.2,174.0,7,10,445,1409,1403.0,15,8,2,1,1,0
766,1872.0,1,0.9,1,0,0,16.0,0.5,80.0,2,2,286,1484,2295.0,15,11,16,0,0,1
767,1853.0,0,0.5,1,1,0,27.0,0.3,197.0,6,13,985,1005,1973.0,10,2,8,1,0,1
768,1149.0,1,2.2,0,4,0,30.0,0.2,106.0,6,5,1617,1675,3755.0,17,14,8,1,0,0
769,891.0,0,0.5,1,9,1,25.0,0.3,196.0,2,19,375,1724,2073.0,7,1,10,1,0,1
770,1911.0,1,2.0,0,7,1,64.0,0.6,163.0,8,8,1795,1958,3872.0,9,8,11,1,1,0
771,550.0,1,0.5,0,16,1,23.0,0.1,145.0,2,17,486,1930,302.0,18,5,8,1,0,0
772,576.0,0,0.8,0,0,1,27.0,0.1,121.0,2,4,757,1518,1519.0,18,6,8,1,0,1
773,1760.0,0,1.9,0,1,1,50.0,0.8,198.0,1,2,273,1704,2549.0,10,8,4,1,1,0
774,969.0,0,2.4,0,0,0,45.0,0.3,124.0,7,0,491,589,404.0,18,5,19,1,0,1
775,1160.0,0,1.1,0,1,1,63.0,0.7,166.0,3,2,762,859,595.0,18,4,15,1,0,1
776,827.0,0,1.1,1,2,1,18.0,0.9,160.0,2,16,448,821,1663.0,14,0,17,1,1,1
777,1786.0,0,0.5,0,9,1,58.0,0.7,161.0,7,10,231,1671,2764.0,9,3,7,1,1,1
778,774.0,1,0.6,1,2,1,8.0,0.4,136.0,1,4,1713,1865,2614.0,7,0,14,1,1,1
779,819.0,1,2.5,1,0,1,11.0,0.2,83.0,8,1,438,822,1094.0,10,5,15,1,0,0
780,1042.0,0,2.2,0,15,1,11.0,0.6,139.0,5,16,68,1018,2826.0,18,0,2,1,0,0
781,1368.0,0,3.0,1,10,0,50.0,0.2,97.0,7,18,698,829,2496.0,13,6,5,0,1,1
782,1592.0,0,2.1,0,6,1,50.0,0.1,181.0,2,17,510,522,2103.0,19,8,7,1,0,0
783,1067.0,0,1.8,1,11,0,14.0,0.2,146.0,1,15,965,1009,966.0,5,0,13,0,0,1
784,1892.0,1,0.7,0,5,0,47.0,0.4,110.0,4,10,1399,1564,2172.0,17,14,3,1,1,1
785,915.0,0,1.1,0,6,0,56.0,0.6,187.0,8,17,532,1448,905.0,19,10,12,0,1,0
786,774.0,1,2.8,0,7,1,55.0,0.9,124.0,3,18,8,896,3916.0,8,1,12,1,1,0
787,1848.0,1,1.4,1,2,1,42.0,0.7,179.0,2,10,154,605,3902.0,11,9,3,1,0,1
788,1501.0,0,1.1,0,12,1,2.0,0.2,187.0,1,15,198,1056,2487.0,13,12,16,1,1,1
789,1614.0,0,1.9,0,8,1,55.0,0.3,188.0,3,17,860,1330,3914.0,17,13,13,1,0,0
790,911.0,1,2.9,0,0,0,46.0,0.1,181.0,5,1,461,670,363.0,9,5,17,0,1,0
791,1520.0,0,0.5,0,1,1,24.0,0.7,199.0,5,8,109,1909,3233.0,13,3,4,1,0,1
792,1647.0,0,1.4,1,3,1,38.0,0.3,102.0,6,15,193,1185,2532.0,16,14,15,1,0,1
793,1347.0,0,0.9,1,8,1,53.0,0.8,108.0,6,15,961,1008,3836.0,15,3,14,1,0,1
794,967.0,1,1.6,0,4,0,25.0,0.6,92.0,8,9,243,1642,3076.0,7,4,18,0,1,1
795,1442.0,0,2.2,0,0,1,56.0,0.7,145.0,5,3,1626,1668,1513.0,11,8,7,1,1,0
796,1204.0,1,2.6,0,0,0,10.0,0.3,199.0,7,3,480,1482,1724.0,11,2,19,1,0,0
797,1320.0,0,2.1,1,0,1,41.0,0.6,144.0,7,2,123,1229,542.0,11,1,14,1,1,0
798,1800.0,1,0.7,0,2,1,8.0,0.4,100.0,7,6,400,823,3481.0,10,8,8,1,0,1
799,1567.0,0,2.1,1,3,0,22.0,0.8,153.0,3,19,190,1326,3991.0,15,2,10,1,0,0
800,1439.0,0,0.9,0,12,1,20.0,0.8,147.0,1,17,626,932,1790.0,19,12,15,1,0,1
801,1422.0,0,1.0,0,15,0,3.0,0.1,112.0,1,17,1,926,509.0,19,1,3,1,1,1
802,1591.0,1,2.2,1,4,1,52.0,1.0,161.0,3,16,548,1641,282.0,10,9,14,1,1,1
803,880.0,0,1.7,0,2,0,6.0,0.6,198.0,4,19,632,660,3006.0,6,4,3,1,0,0
804,1929.0,1,0.5,1,0,1,19.0,1.0,163.0,6,2,349,1051,1913.0,12,7,6,1,1,0
805,1642.0,1,1.6,1,0,0,5.0,0.4,102.0,5,2,1686,1889,1333.0,18,0,2,0,0,1
806,1511.0,0,2.5,1,3,0,21.0,0.2,114.0,3,18,1455,1982,3746.0,10,0,5,1,0,0
807,1312.0,0,1.3,0,5,1,10.0,0.6,163.0,2,9,95,893,3941.0,6,2,13,1,1,1
808,1852.0,0,1.4,0,4,1,10.0,0.7,196.0,1,18,580,1163,3970.0,13,1,11,1,0,1
809,972.0,1,1.3,0,8,0,44.0,0.7,82.0,7,10,297,589,3925.0,7,6,7,0,1,0
810,691.0,1,2.7,1,4,1,33.0,0.9,108.0,4,8,951,962,424.0,5,3,15,1,1,1
811,807.0,0,0.5,0,9,0,8.0,0.3,158.0,5,20,667,697,1284.0,17,13,2,0,1,1
812,1113.0,0,0.6,1,0,0,25.0,0.3,145.0,1,10,1047,1312,277.0,11,2,12,1,0,1
813,721.0,1,1.3,1,10,0,16.0,0.9,125.0,1,18,408,1862,1713.0,10,3,4,0,1,1
814,1188.0,1,1.5,1,0,0,54.0,0.3,198.0,6,2,1150,1469,485.0,12,7,7,0,1,0
815,1512.0,1,0.5,0,1,0,52.0,0.1,131.0,1,14,333,952,3002.0,6,5,7,0,0,1
816,805.0,1,0.7,0,0,0,64.0,0.1,97.0,4,14,641,704,418.0,11,6,17,0,1,1
817,918.0,0,0.9,1,1,0,8.0,0.1,123.0,7,5,653,671,1652.0,17,4,14,1,1,0
818,1320.0,0,0.5,1,7,0,48.0,0.2,168.0,5,16,103,1583,2893.0,8,5,9,0,0,1
819,1236.0,0,0.9,1,2,1,57.0,0.1,188.0,1,14,517,809,1406.0,14,12,20,1,0,1
820,1387.0,0,0.5,0,0,1,61.0,0.5,98.0,3,0,785,1151,629.0,5,3,11,1,1,0
821,1883.0,1,2.7,1,6,1,30.0,0.5,95.0,2,10,531,791,3724.0,16,15,20,1,1,1
822,839.0,0,2.0,1,0,0,14.0,0.4,175.0,7,3,564,1391,3835.0,15,8,11,1,0,0
823,1593.0,1,1.0,0,0,1,52.0,0.7,130.0,8,0,761,1336,1354.0,15,13,13,1,1,1
824,1722.0,1,1.0,0,7,0,25.0,0.8,88.0,6,19,1179,1638,2376.0,5,1,19,0,0,1
825,1954.0,0,0.6,1,8,0,7.0,0.9,126.0,3,9,673,690,3438.0,17,12,13,1,0,0
826,1788.0,1,0.5,1,15,1,2.0,0.3,150.0,6,20,472,1073,2655.0,12,2,4,1,0,1
827,1628.0,0,0.5,0,5,1,33.0,0.9,101.0,6,8,412,643,3361.0,16,10,13,1,0,0
828,1965.0,0,0.5,0,6,1,4.0,1.0,84.0,7,9,977,1660,3535.0,17,0,16,1,1,1
829,833.0,1,2.2,0,4,0,27.0,0.9,124.0,1,6,359,1395,2150.0,9,5,7,0,1,1
830,571.0,0,0.6,0,1,1,43.0,0.5,141.0,3,8,224,783,2587.0,7,5,18,1,0,0
831,1808.0,1,0.5,1,1,0,31.0,0.5,92.0,2,16,714,1208,2736.0,9,1,8,0,0,1
832,1860.0,0,0.5,1,2,1,55.0,0.7,83.0,6,3,195,799,676.0,15,0,4,1,0,1
833,1368.0,1,1.6,1,4,0,9.0,0.1,115.0,7,7,843,1145,2941.0,13,12,17,0,1,0
834,1161.0,0,1.3,1,0,1,21.0,0.6,126.0,8,12,308,1169,3336.0,6,4,14,1,0,1
835,1224.0,1,1.6,0,9,0,33.0,1.0,157.0,1,18,522,563,3796.0,10,5,13,1,1,0
836,902.0,1,0.6,1,0,0,63.0,0.7,122.0,5,14,364,1360,3654.0,18,8,15,0,1,1
837,787.0,1,0.5,0,15,0,11.0,0.6,93.0,1,16,806,1423,2934.0,8,6,14,1,0,1
838,854.0,0,0.5,0,2,0,30.0,0.5,125.0,8,5,518,1152,2889.0,5,2,11,0,0,1
839,1184.0,0,1.5,1,1,1,48.0,0.6,191.0,1,6,519,1577,3315.0,17,7,14,1,1,1
840,1973.0,0,1.6,1,5,1,39.0,0.8,152.0,4,6,792,1181,1993.0,9,0,5,1,0,0
841,510.0,0,1.7,1,3,0,35.0,0.8,120.0,3,6,382,1228,2509.0,17,2,11,0,1,1
842,966.0,0,2.0,0,8,1,34.0,0.5,141.0,2,10,214,1523,3534.0,18,17,11,1,1,1
843,1438.0,1,1.8,0,3,0,16.0,0.6,169.0,8,7,859,867,2246.0,14,11,15,0,0,0
844,1986.0,0,0.5,0,7,0,51.0,0.4,95.0,3,9,342,774,3165.0,5,0,13,1,0,0
845,1907.0,0,2.0,0,13,0,55.0,0.9,105.0,7,15,713,1513,286.0,14,4,17,1,0,1
846,1489.0,0,2.4,1,8,0,32.0,0.6,200.0,1,16,172,812,776.0,7,6,8,0,0,0
847,1843.0,1,1.8,1,13,1,16.0,0.7,134.0,6,18,118,580,3213.0,15,14,15,1,1,0
848,825.0,1,1.5,0,11,0,38.0,0.4,94.0,3,18,540,783,716.0,11,4,14,0,1,0
849,1286.0,1,2.3,0,10,1,16.0,0.1,98.0,2,18,18,662,424.0,10,5,4,1,1,0
850,840.0,0,0.6,0,0,1,63.0,0.8,137.0,7,19,987,1081,3486.0,12,8,18,1,1,0
851,757.0,0,2.3,1,5,1,58.0,0.2,163.0,4,7,535,697,3237.0,19,12,9,1,0,1
852,814.0,1,1.1,1,2,0,41.0,0.8,177.0,2,10,1092,1406,1944.0,16,6,12,1,0,0
853,1195.0,1,1.1,1,2,1,8.0,0.9,80.0,6,6,327,1001,643.0,14,2,19,1,0,0
854,767.0,0,0.8,0,7,1,10.0,0.5,107.0,4,12,517,1995,2317.0,6,0,12,1,1,1
855,1068.0,0,1.3,0,6,1,52.0,0.1,97.0,8,7,994,1500,1436.0,16,1,15,1,0,0
856,994.0,1,2.8,1,0,0,56.0,0.5,173.0,3,3,491,530,3190.0,5,2,20,1,1,1
857,1550.0,1,2.5,0,6,0,21.0,0.8,133.0,2,11,268,832,2338.0,16,1,15,0,1,0
858,1878.0,1,0.5,0,9,0,29.0,0.6,85.0,8,19,210,1026,1334.0,18,7,2,0,0,0
859,623.0,0,2.0,0,2,0,6.0,0.1,127.0,3,4,144,672,3657.0,17,3,19,1,1,0
860,1829.0,1,0.5,0,0,1,15.0,0.4,160.0,5,7,729,1267,2080.0,16,11,12,1,0,1
861,525.0,0,2.4,1,11,0,35.0,0.8,190.0,7,20,82,670,1609.0,16,11,3,0,0,0
862,1065.0,1,0.5,0,0,1,14.0,0.7,89.0,2,2,188,928,3078.0,10,1,18,1,0,1
863,1425.0,0,1.2,0,9,1,35.0,0.7,127.0,8,14,150,1897,590.0,13,2,6,1,1,1
864,1296.0,0,1.4,1,3,0,11.0,0.2,129.0,7,4,1222,1382,2552.0,19,8,10,1,1,1
865,642.0,0,2.8,0,3,0,34.0,0.8,197.0,2,15,331,1011,3355.0,12,5,13,0,0,0
866,1664.0,1,2.9,1,9,1,15.0,0.5,177.0,7,19,1178,1929,1968.0,12,7,9,1,0,0
867,1498.0,1,0.7,0,3,1,8.0,0.1,170.0,7,4,347,1076,3358.0,7,3,19,1,0,0
868,981.0,1,1.9,1,0,0,2.0,0.1,136.0,3,7,75,688,1539.0,19,12,19,0,0,0
869,1236.0,1,2.8,0,6,1,32.0,0.3,143.0,4,18,492,1403,942.0,16,12,14,1,1,1
870,1673.0,0,2.8,1,7,0,9.0,0.1,187.0,3,10,65,734,3669.0,9,1,10,1,0,1
871,712.0,1,1.6,0,6,1,9.0,0.8,172.0,2,14,881,1234,3612.0,13,5,4,1,0,0
872,569.0,1,0.5,1,10,1,4.0,0.8,170.0,3,19,351,1159,2351.0,8,7,10,1,1,0
873,603.0,1,0.7,1,0,1,64.0,0.2,156.0,6,0,1842,1968,604.0,10,4,8,1,1,1
874,1332.0,0,0.8,1,2,0,11.0,0.5,187.0,2,4,758,1165,1285.0,5,0,9,1,1,0
875,1413.0,0,0.6,0,0,1,13.0,0.1,128.0,1,0,1323,1481,515.0,5,0,18,1,1,0
876,1064.0,0,2.9,1,1,1,34.0,0.2,184.0,6,13,1175,1569,654.0,16,13,6,1,0,0
877,1444.0,0,0.6,0,2,0,48.0,0.5,82.0,5,17,1092,1554,2540.0,17,2,15,1,1,1
878,1366.0,1,1.7,1,5,1,53.0,0.2,161.0,5,9,647,1876,3869.0,17,5,14,1,0,1
879,906.0,0,2.1,1,7,0,18.0,0.1,136.0,2,11,1102,1793,3412.0,13,8,16,1,0,0
880,1554.0,0,2.7,1,3,1,47.0,0.7,185.0,5,12,319,1367,509.0,12,3,19,1,0,0
881,1187.0,0,2.3,0,0,1,21.0,0.2,122.0,6,6,215,1125,2547.0,10,3,5,1,1,0
882,1156.0,1,2.7,1,1,1,30.0,0.9,173.0,3,16,945,1913,2735.0,16,15,13,1,0,1
883,1918.0,0,2.8,0,1,0,22.0,0.3,139.0,1,5,381,1203,1369.0,9,6,6,0,1,1
884,841.0,1,0.5,1,8,0,39.0,0.1,199.0,6,13,546,828,2942.0,11,5,16,0,1,1
885,730.0,1,1.3,1,6,0,6.0,0.9,167.0,7,10,1096,1155,2812.0,10,1,17,0,0,0
886,878.0,1,1.3,0,13,1,31.0,0.5,153.0,4,18,575,618,3497.0,9,7,11,1,1,0
887,1059.0,0,0.5,1,0,0,50.0,0.7,182.0,8,1,519,1545,619.0,5,3,18,0,1,1
888,1578.0,0,2.9,0,8,0,3.0,0.9,200.0,1,20,342,670,3483.0,17,4,16,1,0,0
889,1829.0,0,1.7,0,0,0,36.0,0.8,112.0,5,1,291,563,1475.0,11,4,7,0,0,0
890,1132.0,0,1.0,0,0,0,8.0,0.1,157.0,1,4,1091,1293,1950.0,11,2,6,0,1,1
891,1652.0,0,0.6,1,4,1,40.0,1.0,198.0,7,6,352,1084,3592.0,7,6,6,1,0,0
892,912.0,0,0.5,1,0,0,58.0,0.3,107.0,5,1,165,1723,3573.0,17,3,20,1,1,0
893,1181.0,0,2.3,0,12,1,61.0,0.6,116.0,2,16,385,831,2020.0,6,0,18,1,1,0
894,1497.0,1,0.7,0,5,0,32.0,0.7,92.0,3,9,1920,1933,1329.0,6,1,7,1,1,0
895,1790.0,1,2.3,1,3,1,49.0,0.5,100.0,3,11,396,1980,3568.0,6,2,18,1,0,1
896,1742.0,1,1.6,0,3,0,49.0,0.8,100.0,1,9,1134,1469,1947.0,5,4,6,1,0,1
897,1549.0,1,0.5,0,4,0,8.0,0.4,158.0,5,7,721,1514,1998.0,12,7,15,1,1,0
898,1372.0,1,2.7,0,7,0,34.0,0.4,193.0,4,17,687,937,725.0,11,3,20,1,0,0
899,1112.0,0,0.5,0,0,1,12.0,0.9,190.0,4,6,777,1119,3302.0,11,0,20,1,1,1
900,1005.0,0,0.5,0,0,0,46.0,0.4,133.0,8,17,176,1556,3884.0,17,0,20,0,1,1
901,783.0,1,1.7,1,9,1,27.0,0.3,150.0,6,11,458,1263,1185.0,15,4,6,1,1,1
902,1698.0,0,2.5,0,10,1,26.0,0.4,105.0,2,18,485,1819,1656.0,5,3,17,1,0,1
903,899.0,1,2.7,0,3,1,53.0,0.3,192.0,4,11,641,1638,2870.0,19,16,10,1,0,1
904,1062.0,0,1.5,0,3,0,45.0,0.2,151.0,3,4,798,1435,911.0,14,2,9,0,0,0
905,989.0,1,2.0,0,4,0,17.0,0.2,166.0,3,19,256,1394,3892.0,18,7,19,1,1,0
906,1983.0,1,1.2,1,6,1,27.0,0.6,125.0,1,11,370,1197,3897.0,12,10,10,1,1,1
907,1800.0,1,3.0,0,5,0,53.0,0.3,87.0,1,12,191,1108,656.0,14,10,18,0,0,1
908,1254.0,0,1.7,0,0,1,45.0,0.4,146.0,3,3,1571,1956,606.0,7,2,2,1,1,1
909,868.0,0,1.7,0,0,0,30.0,0.8,83.0,4,0,276,1026,1653.0,11,7,17,1,0,0
910,1205.0,0,0.5,1,3,0,12.0,0.6,175.0,4,6,573,614,860.0,14,1,14,1,0,1
911,1284.0,1,2.8,1,0,0,10.0,0.9,155.0,2,14,160,516,2197.0,16,2,9,0,1,1
912,626.0,0,0.7,1,2,1,23.0,0.5,187.0,2,9,90,1334,3458.0,7,5,11,1,0,1
913,1763.0,0,2.9,1,1,1,53.0,0.2,101.0,4,20,138,806,2066.0,12,9,17,1,1,1
914,694.0,1,1.8,1,15,0,36.0,0.4,193.0,4,20,983,1230,3676.0,12,8,5,1,0,1
915,1265.0,0,0.6,1,4,1,49.0,0.5,90.0,1,5,275,687,1518.0,16,11,8,1,0,1
916,816.0,1,0.5,0,4,0,14.0,0.9,198.0,3,13,149,558,1018.0,17,10,15,1,0,0
917,904.0,0,1.8,0,3,1,35.0,0.4,168.0,3,4,42,507,1360.0,15,12,11,1,0,0
918,979.0,0,0.5,1,0,1,5.0,0.5,164.0,7,2,793,1670,3449.0,5,2,14,1,0,0
919,1531.0,0,2.0,0,0,1,60.0,0.4,162.0,6,1,625,765,2524.0,13,11,7,1,0,0
920,934.0,0,2.0,1,2,0,30.0,0.7,182.0,8,15,521,1190,703.0,10,8,7,0,0,1
921,1624.0,1,2.6,1,0,0,58.0,1.0,200.0,3,11,1530,1744,1251.0,13,4,18,0,1,1
922,874.0,0,1.3,0,5,0,8.0,0.5,185.0,1,20,442,1248,582.0,6,4,15,0,0,0
923,1027.0,1,2.2,0,0,0,63.0,0.8,102.0,5,4,152,714,1732.0,8,5,13,0,1,1
924,1966.0,0,0.8,1,15,1,48.0,0.2,144.0,1,16,1242,1973,1252.0,6,4,19,1,1,1
925,1048.0,1,1.5,0,2,1,29.0,1.0,182.0,1,4,29,1670,2146.0,11,10,2,1,0,0
926,1496.0,1,1.9,1,13,0,38.0,0.1,126.0,4,14,501,506,1927.0,17,4,6,0,0,1
927,959.0,1,1.7,0,15,0,13.0,0.4,155.0,4,16,87,736,3328.0,10,9,10,1,1,1
928,1349.0,1,2.2,1,5,0,55.0,0.1,105.0,7,7,648,1019,2462.0,15,7,17,1,0,1
929,1689.0,1,2.4,1,0,1,13.0,0.9,168.0,2,9,521,674,1172.0,12,11,17,1,1,1
930,1558.0,1,2.4,0,0,1,27.0,0.1,146.0,1,1,120,1409,3598.0,9,2,12,1,0,1
931,582.0,0,0.5,1,3,0,27.0,0.2,168.0,3,10,985,1420,2437.0,19,2,2,1,1,1
932,1485.0,0,2.8,0,3,1,44.0,0.1,138.0,4,14,341,774,3271.0,14,12,8,1,1,0
933,1991.0,1,1.8,0,11,0,9.0,0.7,94.0,3,12,751,1377,1511.0,17,8,9,0,0,0
934,553.0,0,0.5,1,2,1,23.0,0.5,119.0,3,3,993,1517,2981.0,7,3,14,1,0,0
935,1231.0,0,0.7,1,2,0,7.0,0.9,113.0,1,7,43,1663,3119.0,9,4,15,1,1,0
936,805.0,0,0.8,0,1,0,34.0,0.6,88.0,6,2,1262,1538,3647.0,18,11,9,1,0,1
937,764.0,1,1.2,1,1,0,13.0,1.0,152.0,8,2,361,511,3148.0,18,7,6,1,1,0
938,894.0,0,0.9,0,5,1,54.0,0.2,130.0,3,15,104,541,2829.0,11,5,13,1,0,1
939,1589.0,0,2.6,0,9,0,46.0,0.4,84.0,3,16,618,940,2373.0,11,9,20,1,1,0
940,1456.0,0,1.6,1,9,1,39.0,0.1,80.0,8,10,815,1666,3998.0,6,3,13,1,1,0
941,743.0,0,0.5,1,0,1,33.0,0.3,95.0,2,1,1587,1659,316.0,19,10,4,1,0,0
942,1061.0,1,2.1,0,3,1,52.0,0.1,109.0,7,4,138,1330,999.0,16,12,9,1,1,0
943,1428.0,1,1.6,0,0,0,7.0,0.1,153.0,4,2,584,983,1808.0,12,8,13,0,1,0
944,674.0,1,2.8,1,0,1,8.0,0.2,93.0,3,0,750,772,589.0,18,6,4,1,1,0
945,832.0,0,1.1,0,0,1,46.0,0.3,93.0,6,0,820,1366,3317.0,8,0,19,1,1,0
946,1625.0,1,0.5,1,2,1,50.0,0.1,107.0,8,17,8,1219,670.0,16,3,8,1,0,0
947,907.0,0,1.4,1,3,0,42.0,0.2,151.0,1,16,171,507,584.0,11,9,6,1,0,0
948,1631.0,0,0.5,0,2,1,13.0,0.5,166.0,2,16,960,1735,2173.0,12,3,8,1,1,0
949,1584.0,1,1.3,0,6,0,41.0,0.6,135.0,4,15,160,1291,1561.0,10,5,17,0,0,1
950,1382.0,1,0.5,0,7,1,13.0,0.3,199.0,2,18,612,719,2073.0,16,7,9,1,0,1
951,633.0,1,1.4,0,0,1,46.0,0.7,102.0,6,10,709,1915,1401.0,19,14,11,1,1,0
952,1444.0,1,2.1,0,9,0,38.0,0.4,104.0,7,16,624,917,3764.0,14,9,10,0,0,0
953,852.0,1,1.6,1,6,1,54.0,0.4,147.0,5,7,538,730,1275.0,13,7,12,1,0,1
954,922.0,1,0.7,0,0,1,47.0,1.0,157.0,8,14,1295,1808,1464.0,17,4,12,1,0,1
955,1745.0,0,1.5,1,4,1,57.0,0.1,159.0,3,16,1164,1908,2885.0,13,11,5,1,1,1
956,862.0,0,2.3,0,9,1,6.0,0.1,107.0,8,14,829,1977,3458.0,9,4,9,1,1,1
957,1754.0,1,2.1,1,1,1,52.0,1.0,101.0,4,3,199,1452,3019.0,11,6,19,1,0,1
958,1008.0,0,2.5,0,3,0,36.0,1.0,109.0,1,14,825,1972,1083.0,6,4,6,0,0,0
959,1569.0,0,0.5,1,3,0,33.0,0.2,147.0,1,13,519,930,3538.0,18,1,15,1,0,1
960,1596.0,0,2.9,1,7,0,7.0,0.7,149.0,2,9,169,1190,2493.0,14,12,13,1,1,1
961,1807.0,1,0.5,1,2,1,61.0,0.1,134.0,6,6,1734,1968,3726.0,8,5,15,1,0,0
962,1660.0,0,2.8,1,4,0,7.0,0.8,184.0,1,6,76,1165,1531.0,12,0,7,0,0,0
963,1861.0,1,0.9,0,4,1,55.0,0.5,148.0,7,8,1698,1877,601.0,7,5,4,1,0,0
964,648.0,0,1.9,1,4,0,8.0,1.0,91.0,5,19,819,1997,2991.0,8,7,4,0,0,1
965,1379.0,0,0.5,1,1,0,19.0,0.3,134.0,8,17,387,671,3912.0,11,2,19,0,1,1
966,1910.0,1,1.7,0,0,0,34.0,0.6,115.0,2,0,985,1284,309.0,8,4,10,0,0,1
967,1807.0,0,2.0,1,0,1,13.0,0.5,155.0,8,0,970,974,323.0,9,3,3,1,1,1
968,1923.0,0,0.5,1,7,0,46.0,0.5,191.0,1,10,767,1759,1489.0,10,9,3,1,1,1
969,1345.0,1,3.0,0,7,1,38.0,0.1,162.0,3,11,512,1465,1322.0,9,2,15,1,0,0
970,1225.0,0,1.6,1,5,1,14.0,0.2,102.0,8,9,56,760,1846.0,7,0,3,1,0,1
971,1239.0,0,1.2,1,5,1,52.0,0.9,122.0,2,10,590,661,417.0,8,0,6,1,0,1
972,1330.0,0,0.9,0,6,1,52.0,0.8,84.0,4,12,462,1304,3269.0,19,6,8,1,1,0
973,516.0,1,0.7,1,1,0,30.0,0.9,138.0,1,12,126,698,3731.0,17,13,15,0,0,0
974,672.0,1,0.5,1,0,0,54.0,0.9,95.0,4,11,578,1143,667.0,17,8,14,0,0,0
975,892.0,1,0.5,0,0,1,47.0,0.4,94.0,1,18,655,1782,1241.0,12,3,9,1,0,1
976,1778.0,0,0.5,0,0,1,23.0,0.5,101.0,6,11,1028,1445,3941.0,19,6,13,1,0,0
977,1130.0,1,2.5,0,4,1,58.0,0.1,132.0,5,14,88,1261,1018.0,17,1,16,1,0,0
978,1359.0,0,0.6,0,4,0,59.0,0.3,86.0,2,6,1692,1902,3142.0,19,3,17,0,1,1
979,1866.0,1,2.5,1,3,1,47.0,0.8,89.0,5,9,358,1782,1444.0,7,4,20,1,0,0
980,1597.0,0,2.3,0,11,0,34.0,0.4,89.0,1,14,64,1667,934.0,16,10,9,0,1,0
981,1046.0,1,2.8,1,0,1,58.0,0.2,100.0,8,0,259,1040,3863.0,17,12,9,1,1,1
982,1035.0,0,0.6,1,2,1,44.0,0.5,99.0,3,3,236,1960,3506.0,14,5,12,1,1,0
